Dataset,Method,MCC,Recall,Kendall_Diff,Wasserstein,KL_Div,Norm_MCC,Norm_Recall,Norm_Kendall_Diff,Norm_Wasserstein,Norm_KL_Div,Final_Score
Clean_Breast_Cancer_Wisconsin.csv,iqr_gan_paper_filtered,0.892744862649361,0.9140625,0.25854770953686557,0.04065418488589416,0.16272347561318923,0.43282665614350435,0.9333333333333336,0.13453365210946922,0.9751150923286721,0.9974069099590088,0.6721925796961845
Clean_Breast_Cancer_Wisconsin.csv,iqr_smote,0.8876372548008288,0.904296875,0.2707783514755954,0.18733438047311912,3.593007391260683,0.32699068765133177,0.6000000000000014,0.047506725273437245,0.7214145532770699,0.3061168699097402,0.4425830005619716
Clean_Breast_Cancer_Wisconsin.csv,iqr_smote_filtered,0.8923770036917891,0.908203125,0.2594598762417891,0.12351403799316064,0.9950705975405826,0.4252041623660432,0.7333333333333343,0.12804314527513283,0.8317992935264448,0.8296676529758238,0.5887258661627798
Clean_Breast_Cancer_Wisconsin.csv,iqr_smotified_gan,0.8909551006521387,0.8984375,0.2332521563057328,0.05738187743879975,3.9371343553555675,0.3957405681031041,0.40000000000000213,0.31452373532429656,0.9461825932903954,0.23676647541148133,0.5372800263019383
Clean_Breast_Cancer_Wisconsin.csv,iqr_smotified_gan_filtered,0.9019598094197718,0.91015625,0.2279294191289879,0.10133199830113254,3.1221456841259823,0.6237717805485623,0.8000000000000007,0.3523975821075268,0.8701657233270177,0.40100756012287764,0.6658989434405708
Clean_Breast_Cancer_Wisconsin.csv,iqr_wgangp,0.9050348689303338,0.916015625,0.2452143506964003,0.36930994776867704,5.024118444186824,0.6874908269442059,1.0,0.22940694249771132,0.4066665443023322,0.017711349719577774,0.5217081232901108
Clean_Breast_Cancer_Wisconsin.csv,iqr_wgangp_filtered,0.890751305136893,0.90234375,0.23972144013906127,0.6044293861428869,4.949911494717771,0.391517672303344,0.533333333333335,0.26849165510602224,-2.220446049250313e-16,0.03266595007682327,0.24005616277295563
Clean_covid.csv,iqr_ctgan,0.4864809776907951,0.43229166666666663,0.5741648248670352,0.4939291299839357,0.8980504345714758,0.8544080835131926,0.5909090909090908,0.434337171015287,0.20572618373703866,0.8962350227502085,0.5956292169938473
Clean_covid.csv,iqr_ctgan_filtered,0.4147571481428806,0.41666666666666663,0.6602757891373878,0.46632035914852354,1.2364440885547463,0.4529867152873095,0.5227272727272727,0.0,0.25091987684651273,0.8338993213851994,0.39213330858012485
Clean_covid.csv,iqr_gan_from_tutorial,0.5124945649788987,0.4427083333333333,0.5134528219136061,0.13930675981062943,1.1339421436421002,1.0,0.6363636363636362,0.7405639080272541,0.7862190518516249,0.8527812671669699,0.8588365967112735
Clean_covid.csv,iqr_gan_from_tutorial_filtered,0.4106753193643123,0.39583333333333337,0.5024714922717232,0.13354964892836993,0.9044336483910789,0.4301416817261545,0.4318181818181821,0.795952901647941,0.7956430535198311,0.8950591670397836,0.6230326137970019
Clean_covid.csv,iqr_gan_paper,0.44277483402155926,0.38541666666666663,0.602296379511083,0.08645992422575811,0.9672164803301426,0.6097950992070329,0.38636363636363624,0.29244374357675085,0.8727257523297977,0.8834939032810356,0.6619658937038948
Clean_covid.csv,iqr_gan_paper_filtered,0.48962693067352153,0.47916666666666663,0.5752274397570232,0.09090916124494387,0.8029285338148656,0.8720152408367805,0.7954545454545452,0.42897742212492407,0.8654426518391927,0.9137574860973764,0.8222578372541546
Clean_covid.csv,iqr_smote,0.48658873188429824,0.5260416666666666,0.6024048356217294,0.1321036634301072,0.612681855615681,0.8550111583358944,0.9999999999999998,0.2918966991826175,0.7980100341159182,0.948802942707788,0.8054774377581737
Clean_covid.csv,iqr_smote_filtered,0.4654844683950873,0.46875,0.5982843882541483,0.13863636528541082,0.5732559465800185,0.736895569993262,0.7500000000000002,0.3126799231090591,0.7873164424097058,0.9560656134545998,0.7328277143765825
Clean_covid.csv,iqr_smotified_gan,0.4846963666940231,0.42708333333333337,0.5342044944433546,0.12550502940125885,1.4529512775730415,0.8444200364081982,0.5681818181818183,0.6358940461022518,0.8088115523370409,0.7940164000621854,0.7802207066990172
Clean_covid.csv,iqr_smotified_gan_filtered,0.41030700601074077,0.38541666666666663,0.46201745433020686,0.15002341240254918,3.0467230133836725,0.4280803186999682,0.38636363636363624,1.0,0.7686766153814414,0.500426736668571,0.5905141493976405
Clean_covid.csv,iqr_wgangp,0.5021030589211031,0.44270833333333337,0.5662130385305769,0.5189379212721577,2.6688930659114156,0.9418411899372825,0.6363636363636367,0.474445378038169,0.1647884815388263,0.5700270217068715,0.5942566240474285
Clean_covid.csv,iqr_wgangp_filtered,0.43625103450053215,0.3958333333333333,0.6124342070008979,0.6196069994132234,5.574152194385975,0.5732829309880647,0.4318181818181819,0.24130931081923457,1.1102230246251565e-16,0.034847465917950404,0.3001106682507626
Clean_creditcard.csv,iqr_ctgan,0.8440461609786825,0.7966549295774648,0.03582747176344505,0.5970669029939779,0.560069753535656,0.8964252212163082,0.5153846153846153,0.13233564749886373,0.7734250248518626,0.9322462379450063,0.7485942460249305
Clean_creditcard.csv,iqr_ctgan_filtered,0.852348687744868,0.8019366197183099,0.03630018909474925,0.49466214476496106,0.5488284028700022,0.9610875340892928,0.5615384615384613,0.08597107226941247,0.8124172197159045,0.933706533969947,0.7862817863282706
