dataset,balance_method,wasserstein_mean,kl_divergence_mean,pairwise_real_real,pairwise_synth_synth,pairwise_real_synth
Clean_banknote,smotified_gan,0.20081789957844032,5.247597851274486,0.5841933562988048,0.10821864671499452,0.5224196099366397
Clean_banknote,smotified_gan,0.2011613563459555,8.99994473022474,0.4116570788474981,0.03364811721703895,0.4923919004706162
Clean_banknote,smotified_gan,0.21129713422845064,6.323716688267233,0.4623525895604183,0.06323162191968656,0.5091878476716869
Clean_banknote,smotified_gan,0.19525607756556634,7.486837384602525,0.4993835057142155,0.0019172309624460437,0.498502083656564
Clean_banknote,smotified_gan,0.08935363346043729,1.7247143925090973,0.530151057505628,0.5434087926998856,0.5685016002655273
Clean_banknote,smotified_gan,0.17008106468960993,4.62402353480676,0.5480305997435622,0.2517251672584917,0.52934531865562
Clean_banknote,smotified_gan,0.19043330286003285,3.5494324144288503,0.5314108445953603,0.24095279926160248,0.5579325549742407
Clean_banknote,smotified_gan,0.10385342021383254,2.7563730898143657,0.5829971727425368,0.536962565536957,0.574030148239897
Clean_banknote,smotified_gan,0.1334827766040408,5.041058589040045,0.5621683590873843,0.26064542438231336,0.48812377406663243
Clean_banknote,smotified_gan,0.201940246310664,6.356799874513401,0.6191134539820948,0.07023835419559038,0.5129370880871995
