dataset,balance_method,wasserstein_mean,kl_divergence_mean,pairwise_real_real,pairwise_synth_synth,pairwise_real_synth
heart_balanced,smotified_gan_filtered,0.30206207458189327,16.74264057428599,1.3400006099702755,0.0047672435663270825,1.304157140085439
heart_balanced,smotified_gan_filtered,0.3100800944334753,17.357554039607102,1.3904216408922974,0.004372820994261167,1.319262096937977
heart_balanced,smotified_gan_filtered,0.31217270814457077,16.725286873629045,1.4360790853651435,0.004465761791092673,1.3264592550604506
heart_balanced,smotified_gan_filtered,0.27924826535823605,13.363047435218322,1.3976136610104428,0.29445803432291257,1.311657881786747
heart_balanced,smotified_gan_filtered,0.31014512606891687,17.838844246639603,1.4745262887597552,0.004824532807848288,1.3125764676497071
heart_balanced,smotified_gan_filtered,0.3192931059830719,17.607978553540065,1.4886645927339823,0.00516718260303069,1.350232194319618
heart_balanced,smotified_gan_filtered,0.3157076115056154,18.256706672381263,1.3080000435859667,0.005000714699803381,1.3368717693140926
heart_balanced,smotified_gan_filtered,0.161933639027541,10.719357660396216,1.451425311134219,0.8554861887670682,1.2235608557867328
heart_balanced,smotified_gan_filtered,0.3240232203874082,17.88860146609245,1.4767180985310142,0.006519419080992576,1.34347037067846
heart_balanced,smotified_gan_filtered,0.26855944764674705,13.520014542675385,1.3024995187965542,0.3889209818751249,1.309798370461618
