dataset,balance_method,wasserstein_mean,kl_divergence_mean,pairwise_real_real,pairwise_synth_synth,pairwise_real_synth
balanced_artificial_dataset,smotified_gan_filtered,0.08147873974826027,1.5191252256516818,0.7030546638343474,0.5494907474058559,0.6924334652823811
balanced_artificial_dataset,smotified_gan_filtered,0.07061683247431044,1.066437637215892,0.68549420210658,0.5938967429059397,0.7032381868988777
balanced_artificial_dataset,smotified_gan_filtered,0.14683595781949924,16.51214452859141,0.6983575859670532,0.0031382149759940554,0.6084098298749394
balanced_artificial_dataset,smotified_gan_filtered,0.053679859309513876,1.2870427734921541,0.7092438590546847,0.5846264832110099,0.6658951653096897
balanced_artificial_dataset,smotified_gan_filtered,0.05283320764427874,1.7834734448519125,0.7082077074696472,0.4945690545702579,0.6314288256746743
balanced_artificial_dataset,smotified_gan_filtered,0.06837631748062338,1.0384474236563033,0.7182307372382872,0.6383698130561183,0.7248926289676421
balanced_artificial_dataset,smotified_gan_filtered,0.08326833269174375,1.3688680261822235,0.7260268969044058,0.5335748340694799,0.7039375460652855
balanced_artificial_dataset,smotified_gan_filtered,0.08867691732186729,1.5652130074087065,0.677472701405251,0.5186782166828561,0.6769550787837546
balanced_artificial_dataset,smotified_gan_filtered,0.05264607726270202,1.4878561324551047,0.6899666289659313,0.5284843824839204,0.6374400743077115
balanced_artificial_dataset,smotified_gan_filtered,0.060301427269051654,1.0282140525359302,0.6914059134987414,0.637473089411103,0.6957402703277538
