dataset,balance_method,wasserstein_mean,kl_divergence_mean,pairwise_real_real,pairwise_synth_synth,pairwise_real_synth
Clean_sonar,smote,0.19694680815588608,1.3960793508009186,,,
Clean_sonar,smote,0.24486636407437365,2.4221480954750048,,,
Clean_sonar,smote,0.2624772415220696,8.180649270064524,,,
Clean_sonar,smote,0.20616363297457646,6.329632094979273,,,
Clean_sonar,smote,0.19901948067391104,3.095358263064681,,,
Clean_sonar,smote,0.19694680815588608,1.3960793508009186,,,
Clean_sonar,smote,0.19694680815588608,1.3960793508009186,,,
Clean_sonar,smote,0.19694680815588608,1.3960793508009186,,,
Clean_sonar,smote,0.24486636407437365,2.4221480954750048,,,
Clean_sonar,smote,0.2624772415220696,8.180649270064524,,,
Clean_sonar,smote,0.20616363297457646,6.329632094979273,,,
Clean_sonar,smote,0.19901948067391104,3.095358263064681,,,
Clean_sonar,smote,0.19694680815588608,1.3960793508009186,,,
Clean_sonar,smote,0.19694680815588608,1.3960793508009186,,,
Clean_sonar,smote,0.24486636407437365,2.4221480954750048,,,
Clean_sonar,smote,0.2624772415220696,8.180649270064524,,,
Clean_sonar,smote,0.20616363297457646,6.329632094979273,,,
Clean_sonar,smote,0.19901948067391104,3.095358263064681,,,
