dataset,balance_method,wasserstein_mean,kl_divergence_mean,pairwise_real_real,pairwise_synth_synth,pairwise_real_synth
iqr_balanced_artificial_dataset,smotified_gan_filtered,0.0695677357847241,0.6299258351152507,0.8536267949609105,0.9016424772134448,0.9178137185594585
iqr_balanced_artificial_dataset,smotified_gan_filtered,0.08010272248229454,1.9878245785893016,0.8637528470375474,0.7624925528541534,0.8609176300714765
iqr_balanced_artificial_dataset,smotified_gan_filtered,0.06484999709949767,1.6306130550303115,0.8430666838101418,0.8143032357857509,0.8652643182492689
iqr_balanced_artificial_dataset,smotified_gan_filtered,0.06462523191236481,1.378647401790419,0.8675476235310975,0.955425923039486,0.9377775924854749
iqr_balanced_artificial_dataset,smotified_gan_filtered,0.08451497907898788,1.490040753232754,0.8625369096166464,0.8515797821133132,0.9100789812047309
iqr_balanced_artificial_dataset,smotified_gan_filtered,0.06767042880612023,1.3455270420401721,0.9053922858207523,0.7417657940743226,0.8592106838147648
iqr_balanced_artificial_dataset,smotified_gan_filtered,0.09259457282320666,1.360655723064587,0.8753222540752548,0.7421105426254505,0.8689595315167257
iqr_balanced_artificial_dataset,smotified_gan_filtered,0.09304199832378247,2.1274415151927646,0.8467821278245729,0.6777499672794585,0.8220794093756988
iqr_balanced_artificial_dataset,smotified_gan_filtered,0.07804003374685177,1.2417674689156908,0.8467327617076669,0.8976040853377485,0.909624946132582
iqr_balanced_artificial_dataset,smotified_gan_filtered,0.08716754311103127,2.0900987057637006,0.8807182264772504,0.7166063909610745,0.8482154665173629
