dataset,balance_method,wasserstein_mean,kl_divergence_mean,pairwise_real_real,pairwise_synth_synth,pairwise_real_synth
iqr_Clean_mdlon,smote,0.172679458973758,0.5141721299148799,31.49765395434033,25.739813232254633,28.45237687164062
iqr_Clean_mdlon,smote,0.16435646431281462,0.5213920988395324,31.552537970877946,25.478898282465313,28.56697910689487
iqr_Clean_mdlon,smote,0.1698668920353761,0.6926492249731344,31.381862108093003,25.41946240520802,28.3157942013344
iqr_Clean_mdlon,smote,0.16792250023708183,0.5736286270851868,31.256642634827823,25.4447641770004,28.259661583993108
iqr_Clean_mdlon,smote,0.1710545323369168,0.6058552718246087,31.466349946910775,25.10953047212863,28.243497589530982
iqr_Clean_mdlon,smote,0.172679458973758,0.5141721299148799,31.49765395434033,25.739813232254633,28.45237687164062
iqr_Clean_mdlon,smote,0.16435646431281462,0.5213920988395324,31.552537970877946,25.478898282465313,28.56697910689487
iqr_Clean_mdlon,smote,0.1698668920353761,0.6926492249731344,31.381862108093003,25.41946240520802,28.3157942013344
iqr_Clean_mdlon,smote,0.16792250023708183,0.5736286270851868,31.256642634827823,25.4447641770004,28.259661583993108
iqr_Clean_mdlon,smote,0.1710545323369168,0.6058552718246087,31.466349946910775,25.10953047212863,28.243497589530982
