dataset,balance_method,wasserstein_mean,kl_divergence_mean,pairwise_real_real,pairwise_synth_synth,pairwise_real_synth
Clean_mdlon,gan_paper_filtered,0.0017575972778289869,0.0011768242989637061,5.118738757641024,5.115448361938699,5.108321466564071
Clean_mdlon,gan_paper_filtered,0.0018827161067033749,0.0014125155668412682,5.160674415446967,5.158269751925725,5.1506792089415185
Clean_mdlon,gan_paper_filtered,0.0019936540482813126,0.0017278169776487667,5.125259145860695,5.119560051517916,5.113460939093837
Clean_mdlon,gan_paper_filtered,0.0018109999729566642,0.001256117890109158,5.149467306122645,5.15080566043711,5.1412289061191245
Clean_mdlon,gan_paper_filtered,0.001858336565103257,0.0015142752237357932,5.129069833997232,5.12896655480424,5.119969542766352
Clean_mdlon,gan_paper_filtered,0.0017575972778289869,0.0011768242989637061,5.118738757641024,5.115448361938699,5.108321466564071
Clean_mdlon,gan_paper_filtered,0.09321690508485066,3.457610432385235,5.1072183563305105,2.9207735995380046,4.590027272458155
Clean_mdlon,gan_paper_filtered,0.10305424350358666,5.449814780529224,5.111398581340233,2.1686588580850357,4.395451577057097
Clean_mdlon,gan_paper_filtered,0.10058289823171368,4.877143170551868,5.0745371677429665,2.148081343482011,4.284817082589763
Clean_mdlon,gan_paper_filtered,0.10309400373715047,4.285944285226859,5.0578872766295895,2.4866831922284742,4.526367303908831
Clean_mdlon,gan_paper_filtered,0.09842240223857132,5.621333331830583,5.091377114885806,2.0409950994799857,4.23510838524842
Clean_mdlon,gan_paper_filtered,0.10337107010904883,5.05982979242852,5.1072183563305105,1.7953281459590278,4.230863789419511
Clean_mdlon,gan_paper_filtered,0.10502959515196712,5.683240422124818,5.111398581340233,2.2904436258520366,4.460893014290129
Clean_mdlon,gan_paper_filtered,0.1017601182397047,5.36853531439121,5.0745371677429665,2.0611271530833144,4.280758607482387
Clean_mdlon,gan_paper_filtered,0.09706922399059074,4.590743436009945,5.0578872766295895,2.184404003936518,4.279380344305678
Clean_mdlon,gan_paper_filtered,0.09977790216870891,4.876341864942927,5.091377114885806,2.401536611971657,4.450738427757895
