dataset,balance_method,wasserstein_mean,kl_divergence_mean,pairwise_real_real,pairwise_synth_synth,pairwise_real_synth
iqr_Clean_mdlon,gan_from_tutorial,0.03744324738369676,0.5559287702624427,5.928174319783906,5.824718,5.871026137268759
iqr_Clean_mdlon,gan_from_tutorial,0.03868598220538919,0.5841072913662503,5.928350659822844,5.83373,5.891268458141172
iqr_Clean_mdlon,gan_from_tutorial,0.03945328814947318,0.6856226712166112,5.89940801246698,5.733521,5.810452816005664
iqr_Clean_mdlon,gan_from_tutorial,0.03775715743885205,0.6194453664750069,5.872322241769481,5.8204246,5.847194382506235
iqr_Clean_mdlon,gan_from_tutorial,0.0397790594693807,0.6495013428926484,5.937699763550337,5.806314,5.8843536429441174
iqr_Clean_mdlon,gan_from_tutorial,0.03830514185486043,0.5597009261397137,5.928174319783906,5.903602,5.912194062738458
iqr_Clean_mdlon,gan_from_tutorial,0.03768889122572749,0.5797095501494401,5.928350659822844,5.7585597,5.85486490270743
iqr_Clean_mdlon,gan_from_tutorial,0.03918565721835303,0.6981720118130844,5.89940801246698,5.7151604,5.813173533839027
iqr_Clean_mdlon,gan_from_tutorial,0.03870133501822015,0.6240308034515951,5.872322241769481,5.7871027,5.827820536763371
iqr_Clean_mdlon,gan_from_tutorial,0.039511091404470504,0.6596279652631092,5.937699763550337,5.7978845,5.8704983208432004
