dataset,balance_method,wasserstein_mean,kl_divergence_mean,pairwise_real_real,pairwise_synth_synth,pairwise_real_synth
iqr_Clean_mdlon,gan_paper_2_filtered,0.003523901991103043,0.003069499728632859,5.959853366842299,5.9494406670472335,5.946020151296711
iqr_Clean_mdlon,gan_paper_2_filtered,0.003513209476847246,0.0031972843384258103,5.980375028016304,5.9743874407740725,5.969447309354489
iqr_Clean_mdlon,gan_paper_2_filtered,0.003476703373830748,0.0030841382013763836,5.957303848690743,5.950103076458501,5.945527140144927
iqr_Clean_mdlon,gan_paper_2_filtered,0.0033560357692157226,0.002846718161412692,5.96886298347288,5.970158569129834,5.961281571309767
iqr_Clean_mdlon,gan_paper_2_filtered,0.003623848002059731,0.0032671311869832548,5.969076736102506,5.96631502617588,5.95923741283144
iqr_Clean_mdlon,gan_paper_2_filtered,0.04277655563945722,4.943808208336431,5.947159922324752,5.907433666248276,5.813868004765647
iqr_Clean_mdlon,gan_paper_2_filtered,0.030730237520690304,2.9839558762839817,5.90430779083263,5.958214109622327,5.837652588758465
iqr_Clean_mdlon,gan_paper_2_filtered,0.03196238521122706,2.9323550409423396,5.952199616061703,5.881926637643077,5.783605132029035
iqr_Clean_mdlon,gan_paper_2_filtered,0.040025813619167704,4.217488258273783,5.856743438389017,5.862678593935427,5.7675921711705245
iqr_Clean_mdlon,gan_paper_2_filtered,0.031032656513384084,2.728348584587344,5.898020952400096,5.92129794914038,5.778376500885323
iqr_Clean_mdlon,gan_paper_2_filtered,0.04277655563945722,4.943808208336431,5.947159922324752,5.907433666248276,5.813868004765647
iqr_Clean_mdlon,gan_paper_2_filtered,0.030730237520690304,2.9839558762839817,5.90430779083263,5.958214109622327,5.837652588758465
iqr_Clean_mdlon,gan_paper_2_filtered,0.03196238521122706,2.9323550409423396,5.952199616061703,5.881926637643077,5.783605132029035
iqr_Clean_mdlon,gan_paper_2_filtered,0.040025813619167704,4.217488258273783,5.856743438389017,5.862678593935427,5.7675921711705245
iqr_Clean_mdlon,gan_paper_2_filtered,0.031032656513384084,2.728348584587344,5.898020952400096,5.92129794914038,5.778376500885323
