dataset,balance_method,wasserstein_mean,kl_divergence_mean,pairwise_real_real,pairwise_synth_synth,pairwise_real_synth
Clean_sonar,gan_paper_2_filtered,0.0968115440872234,9.398569993809714,,,
Clean_sonar,gan_paper_2_filtered,0.1223569695611154,4.876306499207437,,,
Clean_sonar,gan_paper_2_filtered,0.3491247968326406,12.113284036573711,,,
Clean_sonar,gan_paper_2_filtered,0.11505052851832832,12.085090685038425,,,
Clean_sonar,gan_paper_2_filtered,0.15816182735069245,4.87073014909467,,,
Clean_sonar,gan_paper_2_filtered,0.10617219706664269,9.34230674849348,,,
Clean_sonar,gan_paper_2_filtered,0.1259370118215283,8.497801873810307,,,
Clean_sonar,gan_paper_2_filtered,0.0968115440872234,9.398569993809714,,,
Clean_sonar,gan_paper_2_filtered,0.0828454627717827,6.512652880724801,,,
Clean_sonar,gan_paper_2_filtered,0.3490441621798532,11.938057057164931,,,
Clean_sonar,gan_paper_2_filtered,0.13676752257388197,6.381055464064748,,,
Clean_sonar,gan_paper_2_filtered,0.16636933723277197,7.0788836506450075,,,
Clean_sonar,gan_paper_2_filtered,0.11398257806182824,7.956493929290226,,,
Clean_sonar,gan_paper_2_filtered,0.063443387377948,6.839621272835442,,,
Clean_sonar,gan_paper_2_filtered,0.2570085035766186,8.515534587705684,,,
Clean_sonar,gan_paper_2_filtered,0.13960692674181216,8.821805578944083,,,
Clean_sonar,gan_paper_2_filtered,0.16156019570482857,5.392706790476613,,,
