dataset,balance_method,wasserstein_mean,kl_divergence_mean,pairwise_real_real,pairwise_synth_synth,pairwise_real_synth
Clean_mdlon,gan_paper,0.09207936161046419,0.9885895930831102,5.107218356330511,4.2882214,5.189304986211234
Clean_mdlon,gan_paper,0.10671222664763584,1.9177128397528722,5.111398581340232,4.4785047,5.59458508768239
Clean_mdlon,gan_paper,0.10303903860333954,1.3681310724416371,5.0745371677429665,4.4356065,5.387877724074682
Clean_mdlon,gan_paper,0.10936856864541855,1.5998699149572262,5.05788727662959,3.935108,5.2396973807761125
Clean_mdlon,gan_paper,0.10894530029644259,1.7099834098355462,5.091377114885806,3.7807517,5.109659961038399
Clean_mdlon,gan_paper,0.10244968791295882,1.2879884762820757,5.107218356330511,4.2930684,5.362856438758431
Clean_mdlon,gan_paper,0.11547617177004911,2.0191075444344024,5.111398581340232,3.848093,5.181276087492239
Clean_mdlon,gan_paper,0.1081433068315609,1.4764761671016164,5.0745371677429665,4.2419734,5.375333354025621
Clean_mdlon,gan_paper,0.10290710583019415,1.763872531916723,5.05788727662959,3.5047305,4.85852325626555
Clean_mdlon,gan_paper,0.1159106827826252,1.5208150129089995,5.091377114885806,4.5776515,5.64547328231495
