dataset,balance_method,wasserstein_mean,kl_divergence_mean,pairwise_real_real,pairwise_synth_synth,pairwise_real_synth
Clean_mdlon,wgangp,0.6332079958461724,2.953615480915751,31.522424047339804,9.204125717496943,23.94313517619644
Clean_mdlon,wgangp,0.6340303684805021,3.193763456243731,31.54717053114322,7.119098499133136,23.52361586982295
Clean_mdlon,wgangp,0.6500460041746223,4.686667098849282,31.378547385211593,8.431232293531487,23.645553932102384
Clean_mdlon,wgangp,0.6427972341396038,4.118892187054005,31.212053354363704,6.821202288905051,23.13583409685638
Clean_mdlon,wgangp,0.6427728298333371,4.211116230541762,31.453317851243476,6.572640763333279,23.256860709904572
Clean_mdlon,wgangp,0.623931480352019,2.862020205924791,31.522424047339804,9.561438594298279,24.00186822510101
Clean_mdlon,wgangp,0.6304815130237428,3.1914923480241786,31.54717053114322,7.228016723803243,23.418509472664695
Clean_mdlon,wgangp,0.651661389139423,4.767062693690021,31.378547385211593,8.454435286353194,23.600119329652337
Clean_mdlon,wgangp,0.6350042484384945,4.012981341506597,31.212053354363704,7.274887044130853,23.189968127362743
Clean_mdlon,wgangp,0.6467501398664708,4.214484283958307,31.453317851243476,6.358444650141736,23.254056805248297
