dataset,balance_method,wasserstein_mean,kl_divergence_mean,pairwise_real_real,pairwise_synth_synth,pairwise_real_synth
balanced_artificial_dataset,gan_paper_2,0.16717283763529556,0.46325315513651066,0.7030546638343474,1.4448599727475573,1.212720011827816
balanced_artificial_dataset,gan_paper_2,0.14279053928451277,0.3961009793616848,0.68549420210658,1.3429192123228786,1.1365221766577491
balanced_artificial_dataset,gan_paper_2,0.16326084829482487,0.4385924054238643,0.6983575859670532,1.4097369438235217,1.1854111959516154
balanced_artificial_dataset,gan_paper_2,0.13648891989445297,0.3869048658378247,0.7092438590546847,1.2583898703437741,1.0721232454686072
balanced_artificial_dataset,gan_paper_2,0.15321318931103084,0.4185346628112241,0.7082077074696471,1.4524372125747933,1.219183483959153
